Date,GS3,GS1,GS10,GS5,GS3M,GS6M
2003-05-01,1.75,1.1799999475479126,3.569999933242798,2.5199999809265137,1.090000033378601,1.1100000143051147
2003-06-01,1.5099999904632568,1.0099999904632568,3.3299999237060547,2.2699999809265137,0.9399999976158142,0.9399999976158142
2003-07-01,1.9299999475479126,1.1200000047683716,3.9800000190734863,2.869999885559082,0.9200000166893005,0.9700000286102295
2003-08-01,2.440000057220459,1.309999942779541,4.449999809265137,3.369999885559082,0.9700000286102295,1.0499999523162842
2003-09-01,2.2300000190734863,1.2400000095367432,4.269999980926514,3.180000066757202,0.9599999785423279,1.0299999713897705
2003-10-01,2.259999990463257,1.25,4.289999961853027,3.190000057220459,0.9399999976158142,1.0199999809265137
2003-11-01,2.450000047683716,1.340000033378601,4.300000190734863,3.2899999618530273,0.949999988079071,1.0399999618530273
2003-12-01,2.440000057220459,1.309999942779541,4.269999980926514,3.2699999809265137,0.9100000262260437,1.0099999904632568
2004-01-01,2.2699999809265137,1.2400000095367432,4.150000095367432,3.119999885559082,0.8999999761581421,0.9900000095367432
2004-02-01,2.25,1.2400000095367432,4.079999923706055,3.069999933242798,0.9399999976158142,1.0099999904632568
2004-03-01,2.0,1.190000057220459,3.8299999237060547,2.7899999618530273,0.949999988079071,1.0099999904632568
2004-04-01,2.569999933242798,1.4299999475479126,4.349999904632568,3.390000104904175,0.9599999785423279,1.1100000143051147
2004-05-01,3.0999999046325684,1.7799999713897705,4.71999979019165,3.8499999046325684,1.0399999618530273,1.3300000429153442
2004-06-01,3.259999990463257,2.119999885559082,4.730000019073486,3.930000066757202,1.2899999618530273,1.6399999856948853
2004-07-01,3.049999952316284,2.0999999046325684,4.5,3.690000057220459,1.3600000143051147,1.7000000476837158
2004-08-01,2.880000114440918,2.0199999809265137,4.28000020980835,3.4700000286102295,1.5,1.7599999904632568
2004-09-01,2.8299999237060547,2.119999885559082,4.130000114440918,3.359999895095825,1.6799999475479126,1.909999966621399
2004-10-01,2.8499999046325684,2.2300000190734863,4.099999904632568,3.3499999046325684,1.7899999618530273,2.049999952316284
2004-11-01,3.0899999141693115,2.5,4.190000057220459,3.5299999713897705,2.109999895095825,2.319999933242798
2004-12-01,3.2100000381469727,2.6700000762939453,4.230000019073486,3.5999999046325684,2.2200000286102295,2.5
2005-01-01,3.390000104904175,2.859999895095825,4.21999979019165,3.7100000381469727,2.369999885559082,2.680000066757202
2005-02-01,3.5399999618530273,3.0299999713897705,4.170000076293945,3.7699999809265137,2.5799999237060547,2.8499999046325684
2005-03-01,3.9100000858306885,3.299999952316284,4.5,4.170000076293945,2.799999952316284,3.0899999141693115
2005-04-01,3.7899999618530273,3.319999933242798,4.340000152587891,4.0,2.8399999141693115,3.140000104904175
2005-05-01,3.7200000286102295,3.3299999237060547,4.139999866485596,3.8499999046325684,2.9000000953674316,3.1700000762939453
2005-06-01,3.690000057220459,3.359999895095825,4.0,3.7699999809265137,3.0399999618530273,3.2200000286102295
2005-07-01,3.9100000858306885,3.640000104904175,4.179999828338623,3.9800000190734863,3.2899999618530273,3.5299999713897705
2005-08-01,4.079999923706055,3.869999885559082,4.260000228881836,4.119999885559082,3.5199999809265137,3.7799999713897705
2005-09-01,3.9600000381469727,3.8499999046325684,4.199999809265137,4.010000228881836,3.490000009536743,3.7899999618530273
2005-10-01,4.289999961853027,4.179999828338623,4.460000038146973,4.329999923706055,3.7899999618530273,4.130000114440918
2005-11-01,4.429999828338623,4.329999923706055,4.539999961853027,4.449999809265137,3.9700000286102295,4.300000190734863
2005-12-01,4.389999866485596,4.349999904632568,4.46999979019165,4.389999866485596,3.9700000286102295,4.329999923706055
2006-01-01,4.349999904632568,4.449999809265137,4.420000076293945,4.349999904632568,4.340000152587891,4.46999979019165
2006-02-01,4.639999866485596,4.679999828338623,4.570000171661377,4.570000171661377,4.539999961853027,4.690000057220459
2006-03-01,4.739999771118164,4.769999980926514,4.71999979019165,4.71999979019165,4.630000114440918,4.789999961853027
2006-04-01,4.889999866485596,4.900000095367432,4.989999771118164,4.900000095367432,4.71999979019165,4.900000095367432
2006-05-01,4.96999979019165,5.0,5.110000133514404,5.0,4.840000152587891,5.010000228881836
2006-06-01,5.090000152587891,5.159999847412109,5.110000133514404,5.070000171661377,4.920000076293945,5.170000076293945
2006-07-01,5.070000171661377,5.21999979019165,5.090000152587891,5.039999961853027,5.079999923706055,5.269999980926514
2006-08-01,4.849999904632568,5.079999923706055,4.880000114440918,4.820000171661377,5.090000152587891,5.170000076293945
2006-09-01,4.690000057220459,4.96999979019165,4.71999979019165,4.670000076293945,4.929999828338623,5.079999923706055
2006-10-01,4.71999979019165,5.010000228881836,4.730000019073486,4.690000057220459,5.050000190734863,5.119999885559082
2006-11-01,4.639999866485596,5.010000228881836,4.599999904632568,4.579999923706055,5.070000171661377,5.150000095367432
2006-12-01,4.579999923706055,4.940000057220459,4.559999942779541,4.53000020980835,4.96999979019165,5.070000171661377
2007-01-01,4.789999961853027,5.059999942779541,4.760000228881836,4.75,5.110000133514404,5.150000095367432
2007-02-01,4.75,5.050000190734863,4.71999979019165,4.710000038146973,5.159999847412109,5.159999847412109
2007-03-01,4.510000228881836,4.920000076293945,4.559999942779541,4.480000019073486,5.079999923706055,5.099999904632568
2007-04-01,4.599999904632568,4.929999828338623,4.690000057220459,4.590000152587891,5.010000228881836,5.070000171661377
2007-05-01,4.690000057220459,4.909999847412109,4.75,4.670000076293945,4.869999885559082,4.980000019073486
2007-06-01,5.0,4.960000038146973,5.099999904632568,5.03000020980835,4.739999771118164,4.949999809265137
2007-07-01,4.820000171661377,4.960000038146973,5.0,4.880000114440918,4.960000038146973,5.039999961853027
2007-08-01,4.340000152587891,4.46999979019165,4.670000076293945,4.429999828338623,4.320000171661377,4.550000190734863
2007-09-01,4.059999942779541,4.139999866485596,4.519999980926514,4.199999809265137,3.990000009536743,4.199999809265137
2007-10-01,4.010000228881836,4.099999904632568,4.53000020980835,4.199999809265137,4.0,4.159999847412109
2007-11-01,3.3499999046325684,3.5,4.150000095367432,3.6700000762939453,3.3499999046325684,3.5799999237060547
2007-12-01,3.130000114440918,3.259999990463257,4.099999904632568,3.490000009536743,3.069999933242798,3.3399999141693115
2008-01-01,2.509999990463257,2.7100000381469727,3.740000009536743,2.9800000190734863,2.819999933242798,2.8399999141693115
2008-02-01,2.190000057220459,2.049999952316284,3.740000009536743,2.7799999713897705,2.1700000762939453,2.0999999046325684
2008-03-01,1.7999999523162842,1.5399999618530273,3.509999990463257,2.4800000190734863,1.2799999713897705,1.5099999904632568
2008-04-01,2.2300000190734863,1.7400000095367432,3.680000066757202,2.8399999141693115,1.309999942779541,1.5800000429153442
2008-05-01,2.690000057220459,2.059999942779541,3.880000114440918,3.1500000953674316,1.7599999904632568,1.8600000143051147
2008-06-01,3.0799999237060547,2.4200000762939453,4.099999904632568,3.490000009536743,1.8899999856948853,2.190000057220459
2008-07-01,2.869999885559082,2.2799999713897705,4.010000228881836,3.299999952316284,1.659999966621399,1.9800000190734863
2008-08-01,2.700000047683716,2.180000066757202,3.890000104904175,3.140000104904175,1.75,1.9700000286102295
2008-09-01,2.319999933242798,1.909999966621399,3.690000057220459,2.880000114440918,1.149999976158142,1.6399999856948853
2008-10-01,1.8600000143051147,1.4199999570846558,3.809999942779541,2.7300000190734863,0.6899999976158142,1.2300000190734863
2008-11-01,1.5099999904632568,1.0700000524520874,3.5299999713897705,2.2899999618530273,0.1899999976158142,0.7400000095367432
2008-12-01,1.0700000524520874,0.49000000953674316,2.4200000762939453,1.5199999809265137,0.029999999329447746,0.25999999046325684
2009-01-01,1.1299999952316284,0.4399999976158142,2.5199999809265137,1.600000023841858,0.12999999523162842,0.30000001192092896
2009-02-01,1.3700000047683716,0.6200000047683716,2.869999885559082,1.8700000047683716,0.30000001192092896,0.46000000834465027
2009-03-01,1.309999942779541,0.6399999856948853,2.819999933242798,1.8200000524520874,0.2199999988079071,0.4300000071525574
2009-04-01,1.3200000524520874,0.550000011920929,2.930000066757202,1.8600000143051147,0.1599999964237213,0.3499999940395355
2009-05-01,1.3899999856948853,0.5,3.2899999618530273,2.130000114440918,0.18000000715255737,0.30000001192092896
2009-06-01,1.7599999904632568,0.5099999904632568,3.7200000286102295,2.7100000381469727,0.18000000715255737,0.3100000023841858
2009-07-01,1.5499999523162842,0.47999998927116394,3.559999942779541,2.4600000381469727,0.18000000715255737,0.2800000011920929
2009-08-01,1.649999976158142,0.46000000834465027,3.5899999141693115,2.569999933242798,0.17000000178813934,0.27000001072883606
2009-09-01,1.4800000190734863,0.4000000059604645,3.4000000953674316,2.369999885559082,0.11999999731779099,0.20999999344348907
2009-10-01,1.4600000381469727,0.3700000047683716,3.390000104904175,2.3299999237060547,0.07000000029802322,0.1599999964237213
2009-11-01,1.3200000524520874,0.3100000023841858,3.4000000953674316,2.2300000190734863,0.05000000074505806,0.15000000596046448
2009-12-01,1.3799999952316284,0.3700000047683716,3.5899999141693115,2.3399999141693115,0.05000000074505806,0.17000000178813934
2010-01-01,1.4900000095367432,0.3499999940395355,3.7300000190734863,2.4800000190734863,0.05999999865889549,0.15000000596046448
2010-02-01,1.399999976158142,0.3499999940395355,3.690000057220459,2.359999895095825,0.10999999940395355,0.18000000715255737
2010-03-01,1.5099999904632568,0.4000000059604645,3.7300000190734863,2.430000066757202,0.15000000596046448,0.23000000417232513
2010-04-01,1.6399999856948853,0.44999998807907104,3.8499999046325684,2.5799999237060547,0.1599999964237213,0.23999999463558197
2010-05-01,1.3200000524520874,0.3700000047683716,3.4200000762939453,2.180000066757202,0.1599999964237213,0.2199999988079071
2010-06-01,1.1699999570846558,0.3199999928474426,3.200000047683716,2.0,0.11999999731779099,0.1899999976158142
2010-07-01,0.9800000190734863,0.28999999165534973,3.009999990463257,1.7599999904632568,0.1599999964237213,0.20000000298023224
2010-08-01,0.7799999713897705,0.25999999046325684,2.700000047683716,1.4700000286102295,0.1599999964237213,0.1899999976158142
2010-09-01,0.7400000095367432,0.25999999046325684,2.6500000953674316,1.409999966621399,0.15000000596046448,0.1899999976158142
2010-10-01,0.5699999928474426,0.23000000417232513,2.5399999618530273,1.1799999475479126,0.12999999523162842,0.18000000715255737
2010-11-01,0.6700000166893005,0.25,2.759999990463257,1.350000023841858,0.14000000059604645,0.18000000715255737
2010-12-01,0.9900000095367432,0.28999999165534973,3.2899999618530273,1.9299999475479126,0.14000000059604645,0.1899999976158142
2011-01-01,1.0299999713897705,0.27000001072883606,3.390000104904175,1.9900000095367432,0.15000000596046448,0.18000000715255737
2011-02-01,1.2799999713897705,0.28999999165534973,3.5799999237060547,2.259999990463257,0.12999999523162842,0.17000000178813934
2011-03-01,1.1699999570846558,0.25999999046325684,3.4100000858306885,2.109999895095825,0.10000000149011612,0.1599999964237213
2011-04-01,1.2100000381469727,0.25,3.4600000381469727,2.1700000762939453,0.05999999865889549,0.11999999731779099
2011-05-01,0.9399999976158142,0.1899999976158142,3.1700000762939453,1.840000033378601,0.03999999910593033,0.09000000357627869
2011-06-01,0.7099999785423279,0.18000000715255737,3.0,1.5800000429153442,0.03999999910593033,0.10000000149011612
2011-07-01,0.6800000071525574,0.1899999976158142,3.0,1.5399999618530273,0.03999999910593033,0.07999999821186066
2011-08-01,0.3799999952316284,0.10999999940395355,2.299999952316284,1.0199999809265137,0.019999999552965164,0.05999999865889549
2011-09-01,0.3499999940395355,0.10000000149011612,1.9800000190734863,0.8999999761581421,0.009999999776482582,0.03999999910593033
2011-10-01,0.4699999988079071,0.10999999940395355,2.1500000953674316,1.059999942779541,0.019999999552965164,0.05000000074505806
2011-11-01,0.38999998569488525,0.10999999940395355,2.009999990463257,0.9100000262260437,0.009999999776482582,0.05000000074505806
2011-12-01,0.38999998569488525,0.11999999731779099,1.9800000190734863,0.8899999856948853,0.009999999776482582,0.05000000074505806
2012-01-01,0.36000001430511475,0.11999999731779099,1.9700000286102295,0.8399999737739563,0.029999999329447746,0.07000000029802322
2012-02-01,0.3799999952316284,0.1599999964237213,1.9700000286102295,0.8299999833106995,0.09000000357627869,0.11999999731779099
2012-03-01,0.5099999904632568,0.1899999976158142,2.1700000762939453,1.0199999809265137,0.07999999821186066,0.14000000059604645
2012-04-01,0.4300000071525574,0.18000000715255737,2.049999952316284,0.8899999856948853,0.07999999821186066,0.14000000059604645
2012-05-01,0.38999998569488525,0.1899999976158142,1.7999999523162842,0.7599999904632568,0.09000000357627869,0.15000000596046448
2012-06-01,0.38999998569488525,0.1899999976158142,1.6200000047683716,0.7099999785423279,0.09000000357627869,0.15000000596046448
2012-07-01,0.33000001311302185,0.1899999976158142,1.5299999713897705,0.6200000047683716,0.10000000149011612,0.15000000596046448
2012-08-01,0.3700000047683716,0.18000000715255737,1.6799999475479126,0.7099999785423279,0.10000000149011612,0.14000000059604645
2012-09-01,0.3400000035762787,0.18000000715255737,1.7200000286102295,0.6700000166893005,0.10999999940395355,0.14000000059604645
2012-10-01,0.3700000047683716,0.18000000715255737,1.75,0.7099999785423279,0.10000000149011612,0.15000000596046448
2012-11-01,0.36000001430511475,0.18000000715255737,1.649999976158142,0.6700000166893005,0.09000000357627869,0.14000000059604645
2012-12-01,0.3499999940395355,0.1599999964237213,1.7200000286102295,0.699999988079071,0.07000000029802322,0.11999999731779099
2013-01-01,0.38999998569488525,0.15000000596046448,1.909999966621399,0.8100000023841858,0.07000000029802322,0.10999999940395355
2013-02-01,0.4000000059604645,0.1599999964237213,1.9800000190734863,0.8500000238418579,0.10000000149011612,0.11999999731779099
2013-03-01,0.38999998569488525,0.15000000596046448,1.9600000381469727,0.8199999928474426,0.09000000357627869,0.10999999940395355
2013-04-01,0.3400000035762787,0.11999999731779099,1.7599999904632568,0.7099999785423279,0.05999999865889549,0.09000000357627869
2013-05-01,0.4000000059604645,0.11999999731779099,1.9299999475479126,0.8399999737739563,0.03999999910593033,0.07999999821186066
2013-06-01,0.5799999833106995,0.14000000059604645,2.299999952316284,1.2000000476837158,0.05000000074505806,0.09000000357627869
2013-07-01,0.6399999856948853,0.11999999731779099,2.5799999237060547,1.399999976158142,0.03999999910593033,0.07000000029802322
2013-08-01,0.699999988079071,0.12999999523162842,2.740000009536743,1.5199999809265137,0.03999999910593033,0.07000000029802322
2013-09-01,0.7799999713897705,0.11999999731779099,2.809999942779541,1.600000023841858,0.019999999552965164,0.03999999910593033
2013-10-01,0.6299999952316284,0.11999999731779099,2.619999885559082,1.3700000047683716,0.05000000074505806,0.07999999821186066
2013-11-01,0.5799999833106995,0.11999999731779099,2.7200000286102295,1.3700000047683716,0.07000000029802322,0.10000000149011612
2013-12-01,0.6899999976158142,0.12999999523162842,2.9000000953674316,1.5800000429153442,0.07000000029802322,0.10000000149011612
2014-01-01,0.7799999713897705,0.11999999731779099,2.859999895095825,1.649999976158142,0.03999999910593033,0.07000000029802322
2014-02-01,0.6899999976158142,0.11999999731779099,2.7100000381469727,1.5199999809265137,0.05000000074505806,0.07999999821186066
2014-03-01,0.8199999928474426,0.12999999523162842,2.7200000286102295,1.6399999856948853,0.05000000074505806,0.07999999821186066
2014-04-01,0.8799999952316284,0.10999999940395355,2.7100000381469727,1.7000000476837158,0.029999999329447746,0.05000000074505806
2014-05-01,0.8299999833106995,0.10000000149011612,2.559999942779541,1.590000033378601,0.029999999329447746,0.05000000074505806
2014-06-01,0.8999999761581421,0.10000000149011612,2.5999999046325684,1.6799999475479126,0.03999999910593033,0.05999999865889549
2014-07-01,0.9700000286102295,0.10999999940395355,2.5399999618530273,1.7000000476837158,0.029999999329447746,0.05999999865889549
2014-08-01,0.9300000071525574,0.10999999940395355,2.4200000762939453,1.6299999952316284,0.029999999329447746,0.05000000074505806
2014-09-01,1.0499999523162842,0.10999999940395355,2.5299999713897705,1.7699999809265137,0.019999999552965164,0.03999999910593033
2014-10-01,0.8799999952316284,0.10000000149011612,2.299999952316284,1.5499999523162842,0.019999999552965164,0.05000000074505806
2014-11-01,0.9599999785423279,0.12999999523162842,2.3299999237060547,1.6200000047683716,0.019999999552965164,0.07000000029802322
2014-12-01,1.059999942779541,0.20999999344348907,2.2100000381469727,1.6399999856948853,0.029999999329447746,0.10999999940395355
2015-01-01,0.8999999761581421,0.20000000298023224,1.8799999952316284,1.3700000047683716,0.029999999329447746,0.07999999821186066
2015-02-01,0.9900000095367432,0.2199999988079071,1.9800000190734863,1.4700000286102295,0.019999999552965164,0.07000000029802322
2015-03-01,1.0199999809265137,0.25,2.0399999618530273,1.5199999809265137,0.029999999329447746,0.10999999940395355
2015-04-01,0.8700000047683716,0.23000000417232513,1.940000057220459,1.350000023841858,0.019999999552965164,0.09000000357627869
2015-05-01,0.9800000190734863,0.23999999463558197,2.200000047683716,1.5399999618530273,0.019999999552965164,0.07999999821186066
2015-06-01,1.0700000524520874,0.2800000011920929,2.359999895095825,1.6799999475479126,0.019999999552965164,0.09000000357627869
2015-07-01,1.0299999713897705,0.30000001192092896,2.319999933242798,1.6299999952316284,0.029999999329447746,0.11999999731779099
2015-08-01,1.0299999713897705,0.3799999952316284,2.1700000762939453,1.5399999618530273,0.07000000029802322,0.2199999988079071
2015-09-01,1.0099999904632568,0.3700000047683716,2.1700000762939453,1.4900000095367432,0.019999999552965164,0.18000000715255737
2015-10-01,0.9300000071525574,0.25999999046325684,2.069999933242798,1.3899999856948853,0.019999999552965164,0.10999999940395355
2015-11-01,1.2000000476837158,0.47999998927116394,2.259999990463257,1.6699999570846558,0.12999999523162842,0.33000001311302185
2015-12-01,1.2799999713897705,0.6499999761581421,2.240000009536743,1.7000000476837158,0.23000000417232513,0.5
2016-01-01,1.1399999856948853,0.5400000214576721,2.0899999141693115,1.5199999809265137,0.25999999046325684,0.4300000071525574
2016-02-01,0.8999999761581421,0.5299999713897705,1.7799999713897705,1.2200000286102295,0.3100000023841858,0.44999998807907104
2016-03-01,1.0399999618530273,0.6600000262260437,1.8899999856948853,1.3799999952316284,0.30000001192092896,0.4699999988079071
2016-04-01,0.9200000166893005,0.5600000023841858,1.809999942779541,1.2599999904632568,0.23000000417232513,0.3700000047683716
2016-05-01,0.9700000286102295,0.5899999737739563,1.809999942779541,1.2999999523162842,0.2800000011920929,0.41999998688697815
2016-06-01,0.8600000143051147,0.550000011920929,1.6399999856948853,1.1699999570846558,0.27000001072883606,0.4000000059604645
2016-07-01,0.7900000214576721,0.5099999904632568,1.5,1.0700000524520874,0.30000001192092896,0.4000000059604645
2016-08-01,0.8500000238418579,0.5699999928474426,1.559999942779541,1.1299999952316284,0.30000001192092896,0.44999998807907104
2016-09-01,0.8999999761581421,0.5899999737739563,1.6299999952316284,1.1799999475479126,0.28999999165534973,0.4699999988079071
2016-10-01,0.9900000095367432,0.6600000262260437,1.7599999904632568,1.2699999809265137,0.33000001311302185,0.47999998927116394
2016-11-01,1.2200000286102295,0.7400000095367432,2.140000104904175,1.600000023841858,0.44999998807907104,0.5799999833106995
2016-12-01,1.4900000095367432,0.8700000047683716,2.490000009536743,1.9600000381469727,0.5099999904632568,0.6399999856948853
2017-01-01,1.4800000190734863,0.8299999833106995,2.430000066757202,1.9199999570846558,0.5199999809265137,0.6200000047683716
2017-02-01,1.4700000286102295,0.8199999928474426,2.4200000762939453,1.899999976158142,0.5299999713897705,0.6499999761581421
2017-03-01,1.590000033378601,1.0099999904632568,2.4800000190734863,2.009999990463257,0.75,0.8899999856948853
2017-04-01,1.440000057220459,1.0399999618530273,2.299999952316284,1.8200000524520874,0.8100000023841858,0.949999988079071
2017-05-01,1.4800000190734863,1.1200000047683716,2.299999952316284,1.840000033378601,0.8999999761581421,1.0399999618530273
2017-06-01,1.4900000095367432,1.2000000476837158,2.190000057220459,1.7699999809265137,1.0,1.1100000143051147
2017-07-01,1.5399999618530273,1.2200000286102295,2.319999933242798,1.8700000047683716,1.090000033378601,1.1299999952316284
2017-08-01,1.4800000190734863,1.2300000190734863,2.2100000381469727,1.7799999713897705,1.0299999713897705,1.1299999952316284
2017-09-01,1.5099999904632568,1.2799999713897705,2.200000047683716,1.7999999523162842,1.0499999523162842,1.1699999570846558
2017-10-01,1.6799999475479126,1.399999976158142,2.359999895095825,1.9800000190734863,1.090000033378601,1.25
2017-11-01,1.809999942779541,1.559999942779541,2.3499999046325684,2.049999952316284,1.25,1.3899999856948853
2017-12-01,1.9600000381469727,1.7000000476837158,2.4000000953674316,2.180000066757202,1.340000033378601,1.5
2018-01-01,2.1500000953674316,1.7999999523162842,2.5799999237060547,2.380000114440918,1.4299999475479126,1.6200000047683716
2018-02-01,2.359999895095825,1.9600000381469727,2.859999895095825,2.5999999046325684,1.590000033378601,1.7899999618530273
2018-03-01,2.4200000762939453,2.059999942779541,2.8399999141693115,2.630000114440918,1.7300000190734863,1.9199999570846558
2018-04-01,2.5199999809265137,2.1500000953674316,2.869999885559082,2.700000047683716,1.7899999618530273,1.9800000190734863
2018-05-01,2.6600000858306885,2.2699999809265137,2.9800000190734863,2.819999933242798,1.899999976158142,2.069999933242798
