Date,SANDP,FORD,GE,MICROSOFT,ORACLE,USTB3M,FORDRET,GERET,MSOFTRET,PORTRET,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
2009-10-01,1036.18,6.77,12.77,27.73,20.5,0.1,-2.8694404591104763,-13.129251700680271,7.814930015552107,0.7178697000613024,,,,,,,,
2009-11-01,1098.89,8.6,14.34,29.41,21.45,0.06,27.03101920236337,12.294440093970245,6.058420483231156,19.989404852899135,,,,,,,,
2009-12-01,1116.56,9.67,13.63,30.48,23.83,0.06,12.441860465116283,-4.951185495118543,3.638218293097587,9.486010602338744,,,,,,,,
2010-01-01,1073.89,10.49,14.49,28.18,22.45,0.08,8.47983453981386,6.309611151870868,-7.545931758530186,3.0991343491105,,,,,,,,
2010-02-01,1105.36,11.36,14.56,28.67,24.0,0.1,8.293612964728304,0.4830917874396155,1.738821859474812,6.092821745546319,,,,,,,,
2010-03-01,1171.23,12.16,16.5,29.29,25.03,0.13,7.042253521126767,13.32417582417582,2.1625392396232908,5.40387448350304,,,,,,,,
2010-04-01,1188.58,12.6,17.1,30.54,25.23,0.16,3.6184210526315748,3.636363636363645,4.267668146124957,3.836407755715746,,,,,,,,
2010-05-01,1087.3,11.35,14.82,25.8,22.01,0.17,-9.920634920634921,-13.33333333333334,-15.520628683693511,-11.80085000351308,,,,,,,,
2010-06-01,1031.1,9.75,13.16,23.01,20.93,0.16,-14.096916299559469,-11.201079622132253,-10.81395348837209,-12.994651465830222,,,,,,,,
2010-07-01,1107.53,12.35,14.71,25.81,23.11,0.17,26.66666666666666,11.77811550151976,12.16862233811385,21.798903813321502,,,,,,,,
2010-08-01,1049.72,10.92,13.21,23.47,21.36,0.16,-11.578947368421051,-10.19714479945615,-9.066253390158854,-10.735302658001704,,,,,,,,
2010-09-01,1143.49,11.84,14.94,24.49,26.24,0.13,8.424908424908425,13.096139288417854,4.345973583297825,7.05539354046957,,,,,,,,
2010-10-01,1185.71,13.67,14.73,26.67,28.77,0.16,15.45608108108108,-1.4056224899598333,8.901592486729292,13.255391430862236,,,,,,,,
2010-11-01,1186.6,15.42,14.55,25.26,26.49,0.13,12.801755669348939,-1.2219959266802425,-5.286839145106861,6.728454477021227,,,,,,,,
2010-12-01,1257.62,16.24,16.94,27.91,30.65,0.16,5.317769130998694,16.426116838487975,10.490894695170224,7.054661906762332,,,,,,,,
2011-01-01,1289.14,15.43,18.66,27.73,31.41,0.15,-4.987684729064032,10.1534828807556,-0.6449301325689707,-3.52959155270507,,,,,,,,
2011-02-01,1328.64,14.56,19.51,26.58,32.27,0.15,-5.638366817887227,4.55519828510183,-4.147133068878478,-5.137680512577521,,,,,,,,
2011-03-01,1329.48,14.42,18.7,25.39,32.79,0.14,-0.9615384615384654,-4.15171706817018,-4.477050413844988,-2.141882382699367,,,,,,,,
2011-04-01,1365.21,14.97,19.08,25.92,35.33,0.07,3.814147018030518,2.032085561497321,2.087435998424581,3.234398496835416,,,,,,,,
2011-05-01,1345.2,14.43,18.32,25.01,33.62,0.05,-3.6072144288577213,-3.9832285115303883,-3.5108024691358026,-3.574843817655471,,,,,,,,
2011-06-01,1320.64,13.34,17.74,26.0,32.33,0.05,-7.553707553707553,-3.165938864628831,3.958416633346655,-3.688476546620922,,,,,,,,
2011-07-01,1292.59,11.81,16.84,27.4,30.1,0.02,-11.469265367316337,-5.0732807215332505,5.384615384615379,-5.810523208735048,,,,,,,,
2011-08-01,1219.12,10.76,15.34,26.6,27.63,0.1,-8.890770533446238,-8.907363420427554,-2.91970802919707,-6.885967982529527,,,,,,,,
2011-09-01,1131.21,9.35,14.45,24.89,28.29,0.02,-13.104089219330856,-5.801825293350721,-6.4285714285714315,-10.862763645183774,,,,,,,,
